"parent","level","name","lng","lat","people_count_2010","adcode"
"百色市","district","靖西市","106.417549","23.134766","null","451081"
"潍坊市","district","坊子区","119.166326","36.654616","512161","370704"
"曲靖市","district","罗平县","104.309263","24.885708","549680","530324"
"新余市","district","分宜县","114.675262","27.811301","299386","360521"
"温州市","district","永嘉县","120.690968","28.153886","789154","330324"
"张掖市","district","山丹县","101.088442","38.784839","161299","620725"
"河池市","district","环江毛南族自治县","108.258669","24.827628","272328","451226"
"酒泉市","district","金塔县","98.902959","39.983036","147460","620921"
"南昌市","district","新建区","115.820806","28.690788","null","360112"
"平顶山市","district","新华区","113.299061","33.737579","null","410402"
"石家庄市","district","辛集市","115.217451","37.92904","615919","130181"
"咸阳市","district","秦都区","108.698636","34.329801","909437","610402"
"苏州市","district","吴江区","120.641601","31.160404","null","320509"
"咸阳市","district","兴平市","108.488493","34.297134","541554","610481"
"酒泉市","district","玉门市","97.037206","40.28682","159792","620981"
"南充市","district","仪陇县","106.297083","31.271261","930028","511324"
"乌兰察布市","district","化德县","114.01008","41.899335","123535","150922"
"驻马店市","district","平舆县","114.637105","32.955626","748398","411723"
"咸阳市","district","永寿县","108.143129","34.692619","184642","610426"
"济南市","district","历城区","117.063744","36.681744","1100000","370112"
"赤峰市","district","元宝山区","119.289877","42.041168","325170","150403"
"抚顺市","district","东洲区","124.047219","41.866829","320949","210403"
"长沙市","district","芙蓉区","112.988094","28.193106","523997","430102"
"平顶山市","district","宝丰县","113.066812","33.866359","2000000","410421"
"迪庆藏族自治州","district","维西傈僳族自治县","99.286355","27.180948","null","533423"
"眉山市","district","仁寿县","104.147646","29.996721","1200000","511421"
"大理白族自治州","district","巍山彝族回族自治县","100.30793","25.230909","null","532927"
"普洱市","district","景东彝族自治县","100.840011","24.448523","null","530823"
"普洱市","district","镇沅彝族哈尼族拉祜族自治县","101.108512","24.005712","null","530825"
"普洱市","district","孟连傣族拉祜族佤族自治县","99.585406","22.325924","null","530827"
"普洱市","district","西盟佤族自治县","99.594372","22.644423","null","530829"
"重庆市市辖区","district","江津区","106.253156","29.283387","1200000","500116"
"红河哈尼族彝族自治州","district","河口瑶族自治县","103.961593","22.507563","null","532532"
"临夏回族自治州","district","康乐县","103.709852","35.371906","233173","622922"
"九江市","district","庐山区","115.99012","29.676175","302228","360402"
"九江市","district","星子县","116.043743","29.456169","245526","360427"
"银川市","district","灵武市","106.334701","38.094058","261677","640181"
"河池市","district","金城江区","108.062131","24.695625","330131","451202"
"张掖市","district","民乐县","100.816623","38.434454","219356","620722"
"南宁市","district","马山县","108.172903","23.711758","390900","450124"
"阿克苏地区","district","阿瓦提县","80.378426","40.638422","237562","652928"
"吉林市","district","永吉县","126.501622","43.667416","394486","220221"
"宜春市","district","万载县","114.449012","28.104528","476856","360922"
"遵义市","district","遵义县","106.831668","27.535288","942904","520321"
"济南市","district","市中区","116.99898","36.657354","662814","370103"
"松原市","district","乾安县","124.024361","45.006846","301438","220723"
"重庆市市辖区","district","梁平县","107.800034","30.672168","687525","500228"
"河源市","district","和平县","114.941473","24.44318","374709","441624"
"兰州市","district","七里河区","103.784326","36.06673","1300000","620103"
"黔南布依族苗族自治州","district","贵定县","107.233588","26.580807","231118","522723"
"赤峰市","district","翁牛特旗","119.022619","42.937128","433298","150426"
"吕梁市","district","临县","110.995963","37.960806","579077","141124"
"咸阳市","district","乾县","108.247406","34.527261","527088","610424"
"钦州市","district","钦南区","108.626629","21.966808","617047","450702"
"遵义市","district","仁怀市","106.412476","27.803377","546477","520382"
"黔南布依族苗族自治州","district","荔波县","107.8838","25.412239","144865","522722"
"黔南布依族苗族自治州","district","三都水族自治县","107.87747","25.985183","283139","522732"
"长春市","district","朝阳区","125.318042","43.86491","null","220104"
"德阳市","district","罗江县","104.507126","31.303281","212185","510626"
"遵义市","district","正安县","107.441872","28.550337","389634","520324"
"遵义市","district","习水县","106.200954","28.327826","523180","520330"
"毕节市","district","七星关区","105.284852","27.302085","null","520502"
"延边朝鲜族自治州","district","延吉市","129.51579","42.906964","562959","222401"
"合肥市","district","巢湖市","117.874155","31.600518","null","340181"
"重庆市市辖区","district","石柱土家族自治县","108.112448","29.99853","null","500240"
"重庆市市辖区","district","云阳县","108.697698","30.930529","912912","500235"
"信阳市","district","淮滨县","115.415451","32.452639","570197","411527"
"南阳市","district","唐河县","112.838492","32.687892","1300000","411328"
"来宾市","district","忻城县","108.667361","24.064779","312441","451321"
"湛江市","district","徐闻县","110.175718","20.326083","698474","440825"
"周口市","district","商水县","114.60927","33.543845","940792","411623"
"新乡市","district","红旗区","113.878158","35.302684","391290","410702"
"海北藏族自治州","district","刚察县","100.138417","37.326263","298049","632224"
"泸州市","district","龙马潭区","105.435228","28.897572","344601","510504"
"广元市","district","昭化区","105.964121","32.322788","168489","510811"
"广元市","district","苍溪县","105.939706","31.732251","559180","510824"
"鸡西市","district","鸡冠区","130.974374","45.30034","365385","230302"
"湛江市","district","遂溪县","110.255321","21.376915","886452","440823"
"湛江市","district","吴川市","110.780508","21.428453","927275","440883"
"厦门市","district","集美区","118.100869","24.572874","580857","350211"
"河源市","district","源城区","114.696828","23.746255","463907","441602"
"延边朝鲜族自治州","district","敦化市","128.22986","43.366921","483464","222403"
"鸡西市","district","滴道区","130.846823","45.348812","103646","230304"
"东营市","district","河口区","118.529613","37.886015","247595","370503"
"莱芜市","district","莱城区","117.678351","36.213662","989535","371202"
"鸡西市","district","城子河区","131.010501","45.338248","127290","230306"
"鸡西市","district","密山市","131.874137","45.54725","407451","230382"
"德阳市","district","旌阳区","104.389648","31.130428","735070","510603"
"菏泽市","district","成武县","115.897349","34.947366","612016","371723"
"泰州市","district","兴化市","119.840162","32.938065","1300000","321281"
"平顶山市","district","湛河区","113.320873","33.725681","286661","410411"
"菏泽市","district","郓城县","115.93885","35.594773","1000000","371725"
"宜昌市","district","长阳土家族自治县","111.198475","30.466534","388228","420528"
"绥化市","district","北林区","126.990665","46.634912","877114","231202"
"菏泽市","district","单县","116.08262","34.790851","1100000","371722"
"焦作市","district","马村区","113.321703","35.265453","139533","410804"
"绥化市","district","青冈县","126.112268","46.686596","474422","231223"
"安顺市","district","镇宁布依族苗族自治县","105.768656","26.056096","886789","520423"
"天津市市辖区","district","蓟县","117.407449","40.045342","784789","120225"
"绥化市","district","绥棱县","127.111121","47.247195","331343","231226"
"绥化市","district","海伦市","126.969383","47.460428","769437","231283"
"信阳市","district","商城县","115.406297","31.799982","495526","411524"
"揭阳市","district","揭西县","115.838708","23.4273","825727","445222"
"玉林市","district","福绵区","110.054155","22.58163","null","450903"
"肇庆市","district","鼎湖区","112.565249","23.155822","164690","441203"
"肇庆市","district","广宁县","112.440419","23.631486","423941","441223"
"肇庆市","district","四会市","112.695028","23.340324","542873","441284"
"宜昌市","district","兴山县","110.754499","31.34795","170630","420526"
"宜昌市","district","当阳市","111.793419","30.824492","468293","420582"
"揭阳市","district","揭东区","116.412947","23.569887","null","445203"
"香港特別行政區","district","西貢區","114.264813","22.314203","null","810015"
"黔东南苗族侗族自治州","district","剑河县","108.440499","26.727349","180624","522629"
"黔东南苗族侗族自治州","district","从江县","108.912648","25.747058","290960","522633"
"十堰市","district","张湾区","110.772365","32.652516","368471","420303"
"宜昌市","district","宜都市","111.454367","30.387234","384598","420581"
"阳江市","district","江城区","111.968909","21.859182","676857","441702"
"宁波市","district","鄞州区","121.558436","29.831662","1400000","330212"
"鄂州市","district","梁子湖区","114.681967","30.098191","null","420702"
"黔东南苗族侗族自治州","district","天柱县","109.212798","26.909684","263850","522627"
"绥化市","district","望奎县","126.484191","46.83352","458525","231221"
"十堰市","district","郧阳区","110.812099","32.838267","null","420304"
"黔东南苗族侗族自治州","district","榕江县","108.521026","25.931085","286322","522632"
"十堰市","district","茅箭区","110.78621","32.644463","399449","420302"
"玉林市","district","容县","110.552467","22.856435","633139","450921"
"玉林市","district","北流市","110.348052","22.701648","1100000","450981"
"哈尔滨市","district","阿城区","126.972726","45.538372","596856","230112"
"安顺市","district","紫云苗族布依族自治县","106.084515","25.751567","270345","520425"
"烟台市","district","蓬莱市","120.762689","37.811168","451109","370684"
"贺州市","district","昭平县","110.810865","24.172958","340647","451121"
"张掖市","district","临泽县","100.166333","39.152151","134328","620723"
"十堰市","district","房县","110.741966","32.055002","390991","420325"
"蚌埠市","district","五河县","117.888809","33.146202","621973","340322"
"双鸭山市","district","尖山区","131.15896","46.642961","251368","230502"
